  77.1   11.5  -1.57  -0.70   4.55
  77.1   12.0  -1.68  -0.91   4.84
  77.1   12.5  -1.82  -1.12   5.14
  77.1   13.0  -1.99  -1.33   5.46
  77.1   13.5  -2.21  -1.53   5.79
  77.1   14.0  -2.52  -1.73   6.16
  77.1   14.5  -3.01  -1.93   6.63
  77.1   15.0  -3.78  -2.12   7.22
  77.1   15.5  -4.87  -2.31   7.98
  77.1   16.0  -5.23  -2.48   8.34
  77.1   16.5  -5.46  -2.66   8.66
  77.1   17.0  -5.13  -2.82   8.67
  77.1   17.5  -3.79  -2.98   8.17
  77.1   18.0  -3.04  -3.12   7.95
  77.1   18.5  -2.69  -3.27   7.94
  77.1   19.0  -2.47  -3.39   7.96
  77.1   19.5  -2.32  -3.52   8.03
  77.1   20.0  -2.20  -3.63   8.09
  77.1   20.5  -2.11  -3.74   8.17
  77.1   21.0  -2.04  -3.83   8.23
  77.1   21.5  -1.98  -3.92   8.30
  77.1   22.0  -1.92  -4.00   8.36
  77.1   22.5  -1.87  -4.07   8.41
  77.1   23.0  -1.80  -4.13   8.44
  77.1   23.5  -1.73  -4.19   8.47
  77.1   24.0  -1.64  -4.24   8.48
  77.1   24.5  -1.55  -4.28   8.48
  77.1   25.0  -1.47  -4.31   8.48
  77.1   25.5  -1.38  -4.35   8.47
  77.1   26.0  -1.31  -4.37   8.46
  77.1   26.5  -1.23  -4.39   8.44
  77.1   27.0  -1.17  -4.41   8.44
  77.1   27.5  -1.11  -4.42   8.42
  77.1   28.0  -1.05  -4.42   8.39
  77.2    9.5  -1.26   0.04   3.59
  77.2   10.0  -1.34  -0.17   3.86
  77.2   10.5  -1.43  -0.38   4.13
  77.2   11.0  -1.53  -0.59   4.41
  77.2   11.5  -1.64  -0.81   4.71
  77.2   12.0  -1.77  -1.02   5.01
  77.2   12.5  -1.92  -1.23   5.31
  77.2   13.0  -2.11  -1.44   5.64
  77.2   13.5  -2.36  -1.65   6.00
  77.2   14.0  -2.77  -1.85   6.42
  77.2   14.5  -3.69  -2.04   7.09
  77.2   15.0  -4.85  -2.23   7.88
  77.2   15.5  -5.60  -2.42   8.46
  77.2   16.0  -5.86  -2.60   8.79
  77.2   16.5  -5.79  -2.77   8.94
  77.2   17.0  -5.47  -2.93   8.96
  77.2   17.5  -4.15  -3.09   8.47
  77.2   18.0  -3.28  -3.23   8.19
  77.2   18.5  -2.88  -3.37   8.15
  77.2   19.0  -2.64  -3.50   8.17
  77.2   19.5  -2.47  -3.62   8.22
  77.2   20.0  -2.35  -3.73   8.28
  77.2   20.5  -2.26  -3.84   8.35
  77.2   21.0  -2.20  -3.93   8.42
  77.2   21.5  -2.14  -4.01   8.48
  77.2   22.0  -2.09  -4.09   8.54
  77.2   22.5  -2.05  -4.16   8.60
  77.2   23.0  -2.00  -4.22   8.64
  77.2   23.5  -1.90  -4.27   8.65
  77.2   24.0  -1.79  -4.31   8.64
  77.2   24.5  -1.68  -4.36   8.64
  77.2   25.0  -1.57  -4.39   8.61
  77.2   25.5  -1.47  -4.42   8.60
  77.2   26.0  -1.38  -4.44   8.57
  77.2   26.5  -1.30  -4.46   8.56
  77.2   27.0  -1.23  -4.47   8.53
  77.2   27.5  -1.16  -4.48   8.51
  77.2   28.0  -1.10  -4.48   8.48
  77.3    9.5  -1.32  -0.06   3.73
  77.3   10.0  -1.40  -0.27   4.00
  77.3   10.5  -1.50  -0.48   4.28
  77.3   11.0  -1.60  -0.70   4.57
  77.3   11.5  -1.72  -0.91   4.86
  77.3   12.0  -1.86  -1.13   5.17
  77.3   12.5  -2.02  -1.34   5.48
  77.3   13.0  -2.22  -1.55   5.82
  77.3   13.5  -2.50  -1.76   6.19
  77.3   14.0  -2.96  -1.96   6.64
  77.3   14.5  -4.03  -2.16   7.39
  77.3   15.0  -5.31  -2.35   8.24
  77.3   15.5  -5.86  -2.53   8.71
  77.3   16.0  -6.03  -2.71   9.00
  77.3   16.5  -6.05  -2.88   9.19
  77.3   17.0  -5.74  -3.04   9.21
  77.3   17.5  -4.48  -3.20   8.76
  77.3   18.0  -3.54  -3.34   8.44
  77.3   18.5  -3.09  -3.48   8.37
  77.3   19.0  -2.82  -3.60   8.37
  77.3   19.5  -2.64  -3.73   8.42
  77.3   20.0  -2.51  -3.83   8.47
  77.3   20.5  -2.43  -3.94   8.55
  77.3   21.0  -2.38  -4.02   8.61
  77.3   21.5  -2.34  -4.11   8.69
  77.3   22.0  -2.31  -4.18   8.75
  77.3   22.5  -2.32  -4.25   8.84
  77.3   23.0  -2.34  -4.30   8.90
  77.3   23.5  -2.16  -4.35   8.87
  77.3   24.0  -1.99  -4.39   8.82
  77.3   24.5  -1.83  -4.43   8.79
  77.3   25.0  -1.69  -4.46   8.75
  77.3   25.5  -1.57  -4.49   8.72
  77.3   26.0  -1.46  -4.50   8.68
  77.3   26.5  -1.37  -4.52   8.66
  77.3   27.0  -1.29  -4.53   8.63
  77.3   27.5  -1.21  -4.53   8.59
  77.3   28.0  -1.14  -4.53   8.55
  77.4    9.5  -1.37  -0.15   3.85
  77.4   10.0  -1.46  -0.37   4.14
  77.4   10.5  -1.56  -0.59   4.43
  77.4   11.0  -1.67  -0.80   4.71
  77.4   11.5  -1.80  -1.02   5.02
  77.4   12.0  -1.94  -1.24   5.33
  77.4   12.5  -2.11  -1.45   5.65
  77.4   13.0  -2.32  -1.66   5.99
  77.4   13.5  -2.61  -1.87   6.36
  77.4   14.0  -3.09  -2.07   6.82
  77.4   14.5  -3.99  -2.27   7.49
  77.4   15.0  -5.20  -2.46   8.31
  77.4   15.5  -5.63  -2.65   8.73
  77.4   16.0  -5.77  -2.82   8.99
  77.4   16.5  -5.98  -3.00   9.29
  77.4   17.0  -5.92  -3.15   9.43
  77.4   17.5  -4.91  -3.31   9.10
  77.4   18.0  -3.84  -3.45   8.71
  77.4   18.5  -3.33  -3.59   8.61
  77.4   19.0  -3.02  -3.71   8.59
  77.4   19.5  -2.81  -3.83   8.62
  77.4   20.0  -2.68  -3.93   8.66
  77.4   20.5  -2.62  -4.04   8.75
  77.4   21.0  -2.62  -4.12   8.84
  77.4   21.5  -2.62  -4.20   8.93
  77.4   22.0  -2.60  -4.27   9.00
  77.4   22.5  -2.67  -4.34   9.11
  77.4   23.0  -2.99  -4.39   9.32
  77.4   23.5  -2.62  -4.44   9.19
  77.4   24.0  -2.27  -4.47   9.05
  77.4   24.5  -2.02  -4.51   8.97
  77.4   25.0  -1.83  -4.53   8.90
  77.4   25.5  -1.67  -4.56   8.85
  77.4   26.0  -1.55  -4.57   8.80
  77.4   26.5  -1.44  -4.58   8.76
  77.4   27.0  -1.35  -4.59   8.72
  77.4   27.5  -1.27  -4.59   8.68
  77.4   28.0  -1.19  -4.58   8.63
  77.5    9.5  -1.43  -0.25   3.99
  77.5   10.0  -1.52  -0.47   4.28
  77.5   10.5  -1.63  -0.69   4.57
  77.5   11.0  -1.75  -0.91   4.88
  77.5   11.5  -1.88  -1.13   5.18
  77.5   12.0  -2.03  -1.34   5.49
  77.5   12.5  -2.20  -1.56   5.82
  77.5   13.0  -2.41  -1.77   6.15
  77.5   13.5  -2.70  -1.98   6.53
  77.5   14.0  -3.23  -2.18   7.01
  77.5   14.5  -3.98  -2.38   7.61
  77.5   15.0  -4.59  -2.57   8.12
  77.5   15.5  -4.96  -2.76   8.52
  77.5   16.0  -5.14  -2.93   8.79
  77.5   16.5  -5.88  -3.11   9.36
  77.5   17.0  -6.09  -3.26   9.63
  77.5   17.5  -5.39  -3.42   9.46
  77.5   18.0  -4.35  -3.56   9.09
  77.5   18.5  -3.64  -3.70   8.89
  77.5   19.0  -3.23  -3.82   8.82
  77.5   19.5  -2.99  -3.94   8.83
  77.5   20.0  -2.85  -4.03   8.86
  77.5   20.5  -2.81  -4.13   8.95
  77.5   21.0  -2.98  -4.22   9.13
  77.5   21.5  -3.21  -4.30   9.34
  77.5   22.0  -3.08  -4.36   9.34
  77.5   22.5  -3.04  -4.42   9.38
  77.5   23.0  -3.51  -4.47   9.67
  77.5   23.5  -3.54  -4.52   9.74
  77.5   24.0  -2.70  -4.55   9.36
  77.5   24.5  -2.25  -4.58   9.16
  77.5   25.0  -1.97  -4.60   9.04
  77.5   25.5  -1.78  -4.62   8.97
  77.5   26.0  -1.63  -4.63   8.91
  77.5   26.5  -1.51  -4.64   8.86
  77.5   27.0  -1.41  -4.64   8.81
  77.5   27.5  -1.32  -4.65   8.78
  77.5   28.0  -1.24  -4.64   8.72
  77.6    9.5  -1.48  -0.30   4.07
  77.6   10.0  -1.59  -0.51   4.36
  77.6   10.5  -1.70  -0.73   4.65
  77.6   11.0  -1.82  -0.95   4.96
  77.6   11.5  -1.96  -1.17   5.27
  77.6   12.0  -2.11  -1.38   5.57
  77.6   12.5  -2.29  -1.60   5.91
  77.6   13.0  -2.50  -1.81   6.24
  77.6   13.5  -2.77  -2.02   6.61
  77.6   14.0  -3.14  -2.22   7.01
  77.6   14.5  -3.58  -2.42   7.45
  77.6   15.0  -4.01  -2.60   7.87
  77.6   15.5  -4.61  -2.79   8.37
  77.6   16.0  -5.27  -2.96   8.89
  77.6   16.5  -5.90  -3.13   9.39
  77.6   17.0  -6.17  -3.29   9.70
  77.6   17.5  -5.87  -3.44   9.72
  77.6   18.0  -5.25  -3.58   9.56
  77.6   18.5  -4.05  -3.71   9.11
  77.6   19.0  -3.45  -3.83   8.94
  77.6   19.5  -3.16  -3.95   8.93
  77.6   20.0  -3.01  -4.05   8.96
  77.6   20.5  -2.98  -4.14   9.04
  77.6   21.0  -3.16  -4.22   9.22
  77.6   21.5  -3.75  -4.30   9.61
  77.6   22.0  -3.96  -4.36   9.78
  77.6   22.5  -3.49  -4.42   9.61
  77.6   23.0  -3.99  -4.47   9.91
  77.6   23.5  -4.38  -4.52  10.16
  77.6   24.0  -3.42  -4.55   9.71
  77.6   24.5  -2.54  -4.58   9.31
  77.6   25.0  -2.13  -4.60   9.12
  77.6   25.5  -1.88  -4.62   9.02
  77.6   26.0  -1.71  -4.62   8.94
  77.6   26.5  -1.58  -4.63   8.88
  77.6   27.0  -1.47  -4.63   8.83
  77.6   27.5  -1.38  -4.63   8.78
  77.6   28.0  -1.29  -4.62   8.73
  77.7    9.5  -1.54  -0.34   4.14
  77.7   10.0  -1.65  -0.56   4.44
  77.7   10.5  -1.77  -0.77   4.73
  77.7   11.0  -1.90  -0.99   5.04
  77.7   11.5  -2.04  -1.21   5.35
  77.7   12.0  -2.20  -1.42   5.66
  77.7   12.5  -2.38  -1.64   5.99
  77.7   13.0  -2.59  -1.84   6.32
  77.7   13.5  -2.85  -2.05   6.68
  77.7   14.0  -3.18  -2.25   7.07
  77.7   14.5  -3.53  -2.45   7.46
  77.7   15.0  -3.90  -2.63   7.84
  77.7   15.5  -4.50  -2.82   8.35
  77.7   16.0  -5.00  -2.99   8.79
  77.7   16.5  -5.55  -3.16   9.25
  77.7   17.0  -5.92  -3.31   9.60
  77.7   17.5  -5.99  -3.46   9.80
  77.7   18.0  -5.61  -3.60   9.77
  77.7   18.5  -4.37  -3.73   9.29
  77.7   19.0  -3.65  -3.84   9.05
  77.7   19.5  -3.33  -3.96   9.02
  77.7   20.0  -3.17  -4.06   9.05
  77.7   20.5  -3.11  -4.15   9.12
  77.7   21.0  -3.21  -4.23   9.26
  77.7   21.5  -3.63  -4.31   9.56
  77.7   22.0  -4.21  -4.37   9.91
  77.7   22.5  -3.86  -4.43   9.80
  77.7   23.0  -4.44  -4.47  10.14
  77.7   23.5  -4.86  -4.51  10.39
  77.7   24.0  -4.10  -4.54  10.04
  77.7   24.5  -2.82  -4.57   9.44
  77.7   25.0  -2.27  -4.59   9.18
  77.7   25.5  -1.98  -4.61   9.06
  77.7   26.0  -1.79  -4.61   8.97
  77.7   26.5  -1.65  -4.62   8.91
  77.7   27.0  -1.53  -4.62   8.85
  77.7   27.5  -1.43  -4.61   8.79
  77.7   28.0  -1.34  -4.60   8.73
  77.8    9.5  -1.61  -0.39   4.23
  77.8   10.0  -1.72  -0.60   4.52
  77.8   10.5  -1.85  -0.82   4.83
  77.8   11.0  -1.98  -1.03   5.12
  77.8   11.5  -2.13  -1.25   5.44
  77.8   12.0  -2.30  -1.46   5.76
  77.8   12.5  -2.48  -1.67   6.08
  77.8   13.0  -2.70  -1.88   6.42
  77.8   13.5  -2.98  -2.09   6.79
  77.8   14.0  -3.42  -2.28   7.22
  77.8   14.5  -3.92  -2.48   7.69
  77.8   15.0  -3.96  -2.66   7.91
  77.8   15.5  -4.14  -2.84   8.19
  77.8   16.0  -4.48  -3.01   8.55
  77.8   16.5  -4.86  -3.18   8.93
  77.8   17.0  -5.38  -3.33   9.35
  77.8   17.5  -5.90  -3.48   9.78
  77.8   18.0  -5.76  -3.61   9.85
  77.8   18.5  -4.60  -3.75   9.43
  77.8   19.0  -3.82  -3.86   9.16
  77.8   19.5  -3.49  -3.97   9.11
  77.8   20.0  -3.32  -4.07   9.14
  77.8   20.5  -3.24  -4.16   9.20
  77.8   21.0  -3.28  -4.24   9.30
  77.8   21.5  -3.48  -4.31   9.48
  77.8   22.0  -3.85  -4.37   9.73
  77.8   22.5  -4.13  -4.43   9.94
  77.8   23.0  -4.80  -4.47  10.32
  77.8   23.5  -4.99  -4.51  10.46
  77.8   24.0  -4.34  -4.54  10.16
  77.8   24.5  -2.97  -4.57   9.51
  77.8   25.0  -2.36  -4.58   9.22
  77.8   25.5  -2.06  -4.60   9.09
  77.8   26.0  -1.86  -4.60   8.99
  77.8   26.5  -1.71  -4.61   8.93
  77.8   27.0  -1.59  -4.60   8.86
  77.8   27.5  -1.48  -4.60   8.80
  77.8   28.0  -1.39  -4.58   8.73
  77.9    9.5  -1.67  -0.43   4.31
  77.9   10.0  -1.79  -0.65   4.61
  77.9   10.5  -1.93  -0.86   4.91
  77.9   11.0  -2.07  -1.08   5.22
  77.9   11.5  -2.23  -1.29   5.53
  77.9   12.0  -2.40  -1.50   5.85
  77.9   12.5  -2.60  -1.71   6.18
  77.9   13.0  -2.82  -1.92   6.52
  77.9   13.5  -3.14  -2.12   6.90
  77.9   14.0  -3.82  -2.31   7.45
  77.9   14.5  -4.25  -2.51   7.89
  77.9   15.0  -4.22  -2.69   8.07
  77.9   15.5  -4.18  -2.87   8.25
  77.9   16.0  -4.57  -3.04   8.63
  77.9   16.5  -4.93  -3.20   8.98
  77.9   17.0  -5.26  -3.35   9.32
  77.9   17.5  -5.68  -3.50   9.69
  77.9   18.0  -5.62  -3.63   9.80
  77.9   18.5  -4.58  -3.76   9.43
  77.9   19.0  -3.96  -3.87   9.24
  77.9   19.5  -3.65  -3.98   9.20
  77.9   20.0  -3.47  -4.08   9.22
  77.9   20.5  -3.39  -4.17   9.28
  77.9   21.0  -3.40  -4.24   9.36
  77.9   21.5  -3.56  -4.32   9.53
  77.9   22.0  -4.14  -4.37   9.88
  77.9   22.5  -4.35  -4.43  10.05
  77.9   23.0  -4.49  -4.47  10.16
  77.9   23.5  -4.38  -4.51  10.15
  77.9   24.0  -4.11  -4.54  10.05
  77.9   24.5  -2.97  -4.56   9.50
  77.9   25.0  -2.40  -4.57   9.23
  77.9   25.5  -2.11  -4.59   9.10
  77.9   26.0  -1.92  -4.59   9.01
  77.9   26.5  -1.77  -4.59   8.93
  77.9   27.0  -1.64  -4.59   8.87
  77.9   27.5  -1.53  -4.58   8.80
  77.9   28.0  -1.44  -4.57   8.75
  78.0    9.5  -1.74  -0.48   4.40
  78.0   10.0  -1.87  -0.69   4.69
  78.0   10.5  -2.01  -0.90   5.00
  78.0   11.0  -2.17  -1.12   5.32
  78.0   11.5  -2.34  -1.33   5.63
  78.0   12.0  -2.53  -1.54   5.96
  78.0   12.5  -2.73  -1.75   6.29
  78.0   13.0  -2.97  -1.95   6.63
  78.0   13.5  -3.27  -2.15   7.00
  78.0   14.0  -3.75  -2.35   7.46
  78.0   14.5  -3.95  -2.54   7.77
  78.0   15.0  -4.21  -2.72   8.10
  78.0   15.5  -4.35  -2.90   8.37
  78.0   16.0  -4.60  -3.06   8.67
  78.0   16.5  -5.21  -3.23   9.16
  78.0   17.0  -5.43  -3.37   9.42
  78.0   17.5  -5.38  -3.52   9.56
  78.0   18.0  -5.43  -3.65   9.73
  78.0   18.5  -4.65  -3.78   9.48
  78.0   19.0  -4.14  -3.89   9.35
  78.0   19.5  -3.83  -4.00   9.32
  78.0   20.0  -3.64  -4.09   9.32
  78.0   20.5  -3.55  -4.18   9.37
  78.0   21.0  -3.59  -4.25   9.47
  78.0   21.5  -3.85  -4.32   9.68
  78.0   22.0  -4.04  -4.38   9.84
  78.0   22.5  -3.79  -4.43   9.77
  78.0   23.0  -3.59  -4.47   9.71
  78.0   23.5  -3.41  -4.51   9.67
  78.0   24.0  -3.17  -4.53   9.57
  78.0   24.5  -2.74  -4.56   9.39
  78.0   25.0  -2.38  -4.57   9.22
  78.0   25.5  -2.14  -4.58   9.11
  78.0   26.0  -1.96  -4.58   9.02
  78.0   26.5  -1.82  -4.58   8.95
  78.0   27.0  -1.69  -4.57   8.87
  78.0   27.5  -1.59  -4.56   8.81
  78.0   28.0  -1.49  -4.55   8.75
  78.1    9.5  -1.81  -0.53   4.49
  78.1   10.0  -1.95  -0.74   4.79
  78.1   10.5  -2.10  -0.95   5.09
  78.1   11.0  -2.28  -1.16   5.42
  78.1   11.5  -2.46  -1.37   5.74
  78.1   12.0  -2.67  -1.58   6.07
  78.1   12.5  -2.91  -1.79   6.42
  78.1   13.0  -3.16  -1.99   6.77
  78.1   13.5  -3.43  -2.19   7.12
  78.1   14.0  -3.67  -2.38   7.45
  78.1   14.5  -3.84  -2.57   7.75
  78.1   15.0  -4.06  -2.75   8.05
  78.1   15.5  -4.42  -2.93   8.43
  78.1   16.0  -4.81  -3.09   8.80
  78.1   16.5  -5.25  -3.25   9.20
  78.1   17.0  -5.46  -3.40   9.47
  78.1   17.5  -5.74  -3.54   9.76
  78.1   18.0  -5.47  -3.67   9.77
  78.1   18.5  -4.98  -3.79   9.66
  78.1   19.0  -4.48  -3.90   9.53
  78.1   19.5  -4.06  -4.01   9.44
  78.1   20.0  -3.83  -4.10   9.43
  78.1   20.5  -3.73  -4.19   9.47
  78.1   21.0  -3.79  -4.26   9.58
  78.1   21.5  -4.21  -4.33   9.87
  78.1   22.0  -4.05  -4.38   9.84
  78.1   22.5  -3.57  -4.43   9.66
  78.1   23.0  -3.29  -4.47   9.56
  78.1   23.5  -3.07  -4.50   9.48
  78.1   24.0  -2.85  -4.53   9.41
  78.1   24.5  -2.60  -4.55   9.30
  78.1   25.0  -2.37  -4.56   9.20
  78.1   25.5  -2.17  -4.57   9.11
  78.1   26.0  -2.01  -4.57   9.03
  78.1   26.5  -1.87  -4.57   8.96
  78.1   27.0  -1.75  -4.56   8.89
  78.1   27.5  -1.64  -4.55   8.82
  78.1   28.0  -1.54  -4.53   8.75
  78.2    9.5  -1.88  -0.57   4.57
  78.2   10.0  -2.03  -0.78   4.87
  78.2   10.5  -2.21  -0.99   5.19
  78.2   11.0  -2.40  -1.20   5.52
  78.2   11.5  -2.62  -1.41   5.86
  78.2   12.0  -2.86  -1.62   6.21
  78.2   12.5  -3.15  -1.83   6.59
  78.2   13.0  -3.49  -2.03   6.98
  78.2   13.5  -3.87  -2.22   7.38
  78.2   14.0  -3.94  -2.41   7.62
  78.2   14.5  -3.96  -2.60   7.84
  78.2   15.0  -4.09  -2.78   8.10
  78.2   15.5  -4.37  -2.95   8.43
  78.2   16.0  -4.66  -3.11   8.75
  78.2   16.5  -4.93  -3.27   9.06
  78.2   17.0  -5.18  -3.42   9.35
  78.2   17.5  -5.57  -3.56   9.70
  78.2   18.0  -5.93  -3.69  10.02
  78.2   18.5  -5.95  -3.81  10.17
  78.2   19.0  -4.95  -3.92   9.79
  78.2   19.5  -4.34  -4.02   9.59
  78.2   20.0  -4.07  -4.11   9.56
  78.2   20.5  -3.96  -4.19   9.59
  78.2   21.0  -3.97  -4.26   9.67
  78.2   21.5  -4.04  -4.33   9.78
  78.2   22.0  -3.86  -4.38   9.75
  78.2   22.5  -3.48  -4.43   9.61
  78.2   23.0  -3.20  -4.47   9.52
  78.2   23.5  -2.98  -4.50   9.44
  78.2   24.0  -2.77  -4.52   9.36
  78.2   24.5  -2.57  -4.54   9.28
  78.2   25.0  -2.38  -4.55   9.20
  78.2   25.5  -2.21  -4.56   9.12
  78.2   26.0  -2.06  -4.56   9.05
  78.2   26.5  -1.92  -4.55   8.96
  78.2   27.0  -1.80  -4.54   8.89
  78.2   27.5  -1.69  -4.53   8.83
  78.2   28.0  -1.59  -4.51   8.76
  78.3    9.5  -1.95  -0.62   4.66
  78.3   10.0  -2.12  -0.83   4.97
  78.3   10.5  -2.32  -1.04   5.30
  78.3   11.0  -2.54  -1.24   5.63
  78.3   11.5  -2.80  -1.45   6.00
  78.3   12.0  -3.10  -1.66   6.38
  78.3   12.5  -3.51  -1.86   6.80
  78.3   13.0  -4.14  -2.06   7.34
  78.3   13.5  -4.86  -2.26   7.92
  78.3   14.0  -4.66  -2.45   8.03
  78.3   14.5  -4.25  -2.63   8.02
  78.3   15.0  -4.21  -2.81   8.20
  78.3   15.5  -4.34  -2.98   8.45
  78.3   16.0  -4.68  -3.14   8.79
  78.3   16.5  -4.86  -3.30   9.06
  78.3   17.0  -5.10  -3.44   9.33
  78.3   17.5  -5.58  -3.58   9.73
  78.3   18.0  -6.28  -3.70  10.21
  78.3   18.5  -6.46  -3.83  10.44
  78.3   19.0  -5.43  -3.93  10.04
  78.3   19.5  -4.67  -4.03   9.77
  78.3   20.0  -4.35  -4.12   9.71
  78.3   20.5  -4.27  -4.20   9.76
  78.3   21.0  -4.48  -4.27   9.94
  78.3   21.5  -4.63  -4.34  10.09
  78.3   22.0  -4.15  -4.39   9.90
  78.3   22.5  -3.56  -4.43   9.65
  78.3   23.0  -3.22  -4.47   9.53
  78.3   23.5  -2.98  -4.50   9.44
  78.3   24.0  -2.77  -4.52   9.36
  78.3   24.5  -2.59  -4.54   9.29
  78.3   25.0  -2.42  -4.54   9.20
  78.3   25.5  -2.26  -4.55   9.13
  78.3   26.0  -2.11  -4.55   9.06
  78.3   26.5  -1.98  -4.54   8.98
  78.3   27.0  -1.86  -4.53   8.91
  78.3   27.5  -1.74  -4.51   8.83
  78.3   28.0  -1.64  -4.49   8.76
  78.4    9.5  -2.03  -0.66   4.74
  78.4   10.0  -2.22  -0.87   5.07
  78.4   10.5  -2.45  -1.08   5.41
  78.4   11.0  -2.73  -1.29   5.78
  78.4   11.5  -3.07  -1.49   6.17
  78.4   12.0  -3.41  -1.70   6.58
  78.4   12.5  -4.03  -1.90   7.11
  78.4   13.0  -5.08  -2.10   7.85
  78.4   13.5  -5.72  -2.29   8.38
  78.4   14.0  -5.47  -2.48   8.46
  78.4   14.5  -4.63  -2.66   8.24
  78.4   15.0  -4.42  -2.84   8.33
  78.4   15.5  -4.47  -3.01   8.55
  78.4   16.0  -4.66  -3.17   8.82
  78.4   16.5  -4.93  -3.32   9.12
  78.4   17.0  -5.39  -3.46   9.50
  78.4   17.5  -6.28  -3.60  10.10
  78.4   18.0  -6.99  -3.72  10.59
  78.4   18.5  -6.91  -3.84  10.68
  78.4   19.0  -6.02  -3.94  10.34
  78.4   19.5  -5.08  -4.05  10.00
  78.4   20.0  -4.68  -4.13   9.88
  78.4   20.5  -4.60  -4.21   9.93
  78.4   21.0  -5.18  -4.28  10.30
  78.4   21.5  -5.47  -4.34  10.51
  78.4   22.0  -4.69  -4.39  10.17
  78.4   22.5  -3.71  -4.44   9.74
  78.4   23.0  -3.29  -4.47   9.56
  78.4   23.5  -3.02  -4.50   9.46
  78.4   24.0  -2.82  -4.52   9.38
  78.4   24.5  -2.64  -4.53   9.30
  78.4   25.0  -2.47  -4.54   9.23
  78.4   25.5  -2.32  -4.54   9.15
  78.4   26.0  -2.17  -4.53   9.07
  78.4   26.5  -2.04  -4.53   9.00
  78.4   27.0  -1.92  -4.51   8.92
  78.4   27.5  -1.80  -4.50   8.85
  78.4   28.0  -1.70  -4.48   8.78
  78.5    9.5  -2.10  -0.71   4.83
  78.5   10.0  -2.32  -0.92   5.17
  78.5   10.5  -2.60  -1.12   5.53
  78.5   11.0  -2.98  -1.33   5.95
  78.5   11.5  -3.43  -1.54   6.41
  78.5   12.0  -3.79  -1.74   6.81
  78.5   12.5  -4.57  -1.94   7.42
  78.5   13.0  -5.40  -2.13   8.04
  78.5   13.5  -6.07  -2.33   8.60
  78.5   14.0  -5.96  -2.51   8.74
  78.5   14.5  -5.05  -2.70   8.50
  78.5   15.0  -4.68  -2.87   8.50
  78.5   15.5  -4.75  -3.04   8.72
  78.5   16.0  -4.93  -3.19   8.97
  78.5   16.5  -5.24  -3.35   9.30
  78.5   17.0  -5.95  -3.48   9.80
  78.5   17.5  -6.91  -3.62  10.44
  78.5   18.0  -7.48  -3.74  10.85
  78.5   18.5  -7.46  -3.86  10.98
  78.5   19.0  -6.71  -3.96  10.71
  78.5   19.5  -5.76  -4.06  10.35
  78.5   20.0  -5.10  -4.14  10.10
  78.5   20.5  -4.86  -4.22  10.07
  78.5   21.0  -5.11  -4.28  10.26
  78.5   21.5  -5.40  -4.35  10.48
  78.5   22.0  -4.67  -4.39  10.16
  78.5   22.5  -3.76  -4.44   9.76
  78.5   23.0  -3.36  -4.47   9.60
  78.5   23.5  -3.09  -4.50   9.50
  78.5   24.0  -2.88  -4.51   9.40
  78.5   24.5  -2.70  -4.53   9.33
  78.5   25.0  -2.54  -4.53   9.25
  78.5   25.5  -2.39  -4.53   9.18
  78.5   26.0  -2.24  -4.52   9.09
  78.5   26.5  -2.11  -4.52   9.03
  78.5   27.0  -1.99  -4.50   8.95
  78.5   27.5  -1.87  -4.48   8.86
  78.5   28.0  -1.76  -4.46   8.79
  78.6    9.5  -2.17  -0.68   4.83
  78.6   10.0  -2.41  -0.88   5.17
  78.6   10.5  -2.75  -1.08   5.56
  78.6   11.0  -3.34  -1.29   6.09
  78.6   11.5  -3.63  -1.49   6.45
  78.6   12.0  -4.32  -1.69   7.02
  78.6   12.5  -5.47  -1.88   7.80
  78.6   13.0  -6.12  -2.07   8.34
  78.6   13.5  -6.45  -2.26   8.71
  78.6   14.0  -6.32  -2.44   8.84
  78.6   14.5  -5.36  -2.62   8.56
  78.6   15.0  -4.96  -2.79   8.55
  78.6   15.5  -5.05  -2.96   8.78
  78.6   16.0  -5.37  -3.11   9.11
  78.6   16.5  -5.65  -3.26   9.41
  78.6   17.0  -6.52  -3.40  10.00
  78.6   17.5  -7.44  -3.53  10.60
  78.6   18.0  -7.92  -3.65  10.98
  78.6   18.5  -7.91  -3.76  11.09
  78.6   19.0  -7.56  -3.86  11.03
  78.6   19.5  -6.74  -3.96  10.73
  78.6   20.0  -5.84  -4.04  10.36
  78.6   20.5  -5.25  -4.12  10.16
  78.6   21.0  -4.94  -4.18  10.07
  78.6   21.5  -4.73  -4.24  10.03
  78.6   22.0  -4.25  -4.29   9.84
  78.6   22.5  -3.75  -4.33   9.64
  78.6   23.0  -3.42  -4.36   9.51
  78.6   23.5  -3.17  -4.39   9.41
  78.6   24.0  -2.97  -4.41   9.34
  78.6   24.5  -2.79  -4.42   9.26
  78.6   25.0  -2.62  -4.43   9.18
  78.6   25.5  -2.47  -4.43   9.11
  78.6   26.0  -2.33  -4.42   9.03
  78.6   26.5  -2.20  -4.41   8.95
  78.6   27.0  -2.07  -4.40   8.88
  78.6   27.5  -1.94  -4.38   8.79
  78.6   28.0  -1.82  -4.36   8.71
  78.7    9.5  -2.23  -0.65   4.83
  78.7   10.0  -2.49  -0.85   5.18
  78.7   10.5  -2.88  -1.05   5.60
  78.7   11.0  -3.53  -1.24   6.13
